# receiveTime,participant,controller,item,element,type,group,question,answer,GO,COME,MOTION,BRING,TAKE,HERE,MOOD,TENSE,SUBJECT,DEST
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,14,0,train-good,NULL,response,leaving the amusement park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,17,0,train-bad,NULL,response,going to visit Lucy.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,19,0,train-third,NULL,response,the green car.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,23,0,item-left,1,response,right behind Lucy.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,28,0,item-between,2,response,trash can.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,295,0,filler-false-pizza_school-ThelmaandI,NULL,response,near the school.,0,0,0,0,0,0,1,2,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,33,0,item-close,3,response,a vase with flowers.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,38,0,item-between,4,response,tray of cheeses.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,296,0,filler-false-school_bookstore-Youare,NULL,response,walking down the street.,0,0,1,0,0,0,1,0,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,39,0,item-both-clothing-amusement,5,response,coming to the carnival.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,44,0,item-none-amuse_bank,6,response,going to the bank.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,297,0,filler-false-beach_house-Youare,NULL,response,at the beach.,0,0,0,0,0,0,1,2,base,left
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,49,0,item-speaker-beach_house,7,response,coming to my house.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,54,0,item-listener-market_bookstore,8,response,going to the book store.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,298,0,filler-true-amuse_house-Thelmais,NULL,response,walking her dog.,0,0,1,0,0,0,1,0,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,55,0,item-both-farm_hotel,9,response,meeting us at the hotel.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,60,0,item-none-movie_subway,10,response,going to catch the train.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,299,0,filler-false-cafe_farm-Weare,NULL,response,at the coffee shop.,0,0,0,0,0,0,1,2,base,left
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,65,0,item-speaker-pet_pizza,11,response,going to the pizza ship.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,70,0,item-listener-subway_theater,12,response,going to a play.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,71,0,item-both-zoo_coffee,13,response,meeting us at the coffee shop.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,300,0,filler-true-museum_zoo-Thelma,NULL,response,going to the zoo.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,76,0,item-none-bank_beach,14,response,going to the beach.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,81,0,item-speaker-church_clothing,15,response,going to the clothing store.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,301,0,filler-false-move_zoo-Abus,NULL,response,is going to the zoo.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,86,0,item-listener-hotel_pizza,16,response,going to the pizza shop.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,87,0,item-close,17,response,orange with spots.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,302,0,filler-false-park_cafe-Youare,NULL,response,next to an owl.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,92,0,item-left,18,response,blue.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,97,0,item-close,19,response,purple.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,303,0,filler-true-house_school-Thelmais,NULL,response,taking cookies to school.,0,0,0,0,1,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,102,0,item-close,20,response,on a black pedestal.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,103,0,item-both-museum_church,21,response,coming to the church.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,304,0,filler-false-subway_church-Afiretruck,NULL,response,is going to the church.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,108,0,item-none-school_bookstore,22,response,going to the book store.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,113,0,item-speaker-museum_zoo,23,response,going to the zoo.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,118,0,item-listener-bookstore_church,24,response,going to the church.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,305,0,filler-false-church_movie-We,NULL,response,at the movie theater.,0,0,0,0,0,0,1,2,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,119,0,item-both-clothing_pet,25,response,going to the pet store.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,124,0,item-none-bank_hotel,26,response,going to a hotel.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,306,0,filler-true-hotel_house-Thelmais,NULL,response,driving home.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,129,0,item-speaker-house_market,27,response,going to the farmers market.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,134,0,item-listener-theater_zoo,28,response,going to the zoo.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,307,0,filler-false-boutique_amuse-Thisstore,NULL,response,sells  clothing.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,135,0,item-both-market_theater,29,response,coming to the theater.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,140,0,item-none-coffee_park,30,response,going to the park.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,308,0,filler-true-church_boutique-Iam,NULL,response,at the clothing store.,0,0,0,0,0,0,1,2,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,145,0,item-speaker-hotel_house,31,response,coming to my house.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,150,0,item-listener-pet_bank,32,response,meeting you at the bank.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,309,0,filler-false-pizza_beach-Iam,NULL,response,at eh beach with Lucy.,0,0,0,0,0,0,1,2,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,151,0,item-left,33,response,red.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,156,0,item-close,34,response,brown.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,161,0,item-between,35,response,is black and white.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,310,0,filler-false-subway_church-We,NULL,response,are a the train station.,0,0,0,0,0,0,1,2,base,left
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,166,0,item-close,36,response,shiny and yellow.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,167,0,item-both-church_movie,37,response,coming to the movie theater with us.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,311,0,filler-false-museum_zoo-Youare,NULL,response,at the museum with me.,0,0,0,0,0,0,1,2,base,left
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,172,0,item-none-school_subway,38,response,going to the train station.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,177,0,item-speaker-house_school,39,response,meeting me at the school.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,312,0,filler-true-amuse_house-Arewe,NULL,response,going with Thelma?,1,0,0,0,0,0,2,0,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,182,0,item-listener-amuse_farm,40,response,meeting you at the barn.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,183,0,item-both-bookstore_museum,41,response,going to the museum alone.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,313,0,filler-false-bank_beach-Youare,NULL,response,waiting at the beach.,0,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,188,0,item-none-farm_pet,42,response,going to the pet store.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,193,0,item-speaker-bank_market,43,response,meeting me at the farmer's market.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,314,0,filler-true-market_movie-Thereis,NULL,response,a lot of vegetables here.,0,0,0,0,0,1,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,198,0,item-listener-park_coffee,44,response,meeting you at the coffee shop.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,199,0,item-both-zoo_amuse,45,response,meeting us at the carnival.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,204,0,item-none-pizza_beach,46,response,going to he beach.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,315,0,filler-false-pizza_school-Iam,NULL,response,waiting at school.,0,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,209,0,item-speaker-market_movie,47,response,meeting me at the movie theater.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,214,0,item-listener-clothing_museum,48,response,meeting you at the museum.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,316,0,filler-false-movie_museum-Thelma,NULL,response,is not coming.,0,1,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,215,0,item-both-movie_zoo,49,response,on her way to the zoo.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,220,0,item-close,50,response,pink.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,317,0,filler-false-boutique_museum-Thelmais,NULL,response,with me at the clothing store.,0,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,225,0,item-close,51,response,brown.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,230,0,item-left,52,response,red.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,318,0,filler-true-hotel_bank-Youare,NULL,response,at the bank.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,231,0,item-between,53,response,readingg a book.,0,0,0,0,0,0,1,0,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,236,0,item-none-beach_movie,54,response,headed to the movies.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,319,0,filler-false-amuse_bank-Thelmaiscoming,NULL,response,towards the bank.,0,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,241,0,item-speaker-subway_church,55,response,coming to the the church.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,246,0,item-listener-amuse_house,56,response,going to your house.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,247,0,item-both-coffee_farm,57,response,meeting us at the barn.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,320,0,filler-true-theater_boutique-Thelmahas,NULL,response,a lot of balloons.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,252,0,item-none-hotel_subway,58,response,going to the subway.,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,257,0,item-speaker-museum_park,59,response,meeting me at the park.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,321,0,filler-false-bank_hotel-Thelmaisgoing,NULL,response,to meet us at the hotel.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,262,0,item-listener-coffee_pizza,60,response,meeting you at the pizza shop.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,263,0,item-both-movie_museum,61,response,coming to the museum.,0,1,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,322,0,filler-false-beach_bookstore-Arewe,NULL,response,going to the bookstore later?,1,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,268,0,item-none-bookstore_market,62,response,headed to the farmer's market alone.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,273,0,item-speaker-farm_school,63,response,meeting me at the school.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,323,0,filler-true-boutique_museum-Thelma,NULL,response,has a box of chocolates.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,278,0,item-listener-park_pet,64,response,meeting you at the pet store.,0,0,1,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,279,0,item-close,65,response,is a puppy.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,324,0,filler-false-farm_hotel-Youare,NULL,response,waiting for Thelma at the hotel.,0,0,0,0,0,0,1,0,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,284,0,item-left,66,response,three apples.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,289,0,item-close,67,response,blue.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,ComicProduction,325,0,filler-false-park_pet-Thelmaiscoming,NULL,response,to the park later.,0,0,0,0,0,0,1,1,base,right
1553786072,6535c5d12598b79f7ddea3cd30553cec,SpatialProduction,294,0,item-close,68,response,looks like a pine tree.,0,0,0,0,0,0,1,2,base,none
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,21,0,survey,NULL,State,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,21,0,survey,NULL,Age,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,21,0,survey,NULL,Gender,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,21,0,survey,NULL,Ethnicity,black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,21,0,survey,NULL,NativeLanguage,Engish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,21,0,survey,NULL,ParentsLanguage,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,21,0,survey,NULL,Languages,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,22,0,debrief,NULL,debrief1,5af28311c36b060001f7f98d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,22,0,debrief,NULL,speaker,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,22,0,debrief,NULL,decide,Usually it was where Thelma was going.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,22,0,debrief,NULL,sameplace,Yes.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,22,0,debrief,NULL,check,Come down the street from the school. I live in the last set of apartments.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,22,0,debrief,NULL,insult,Yo mama is a classic insult.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786072,6535c5d12598b79f7ddea3cd30553cec,Form,22,0,debrief,NULL,extra,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,14,0,train-good,NULL,response,in the road%2C why is she standing in the road? That is DANGEROUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,17,0,train-bad,NULL,response,still in the road%2C it's been hours!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,19,0,train-third,NULL,response,about to back over me! Help!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,23,0,item-left,1,response,clashing with the rest of my kitchen%2C what was I thinking when I remodeled this house?!,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,28,0,item-between,2,response,a trashcan.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,33,0,item-close,3,response,a flower vase. I am deathly allergic to flowers. Lucy please go get my EpiPen,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,295,0,filler-false-pizza_school-ThelmaandI,NULL,response,are about to get hit by cars if we don't move. Thelma is good at standing in the road for no reason%2C I shouldn't follow her actions.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,38,0,item-between,4,response,"hunk of congealed cow secretions we call ""cheese"" but in this vegan household we will throw this absurdity in the TRASH. Right%2C Lucy?",0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,39,0,item-both-clothing-amusement,5,response,once again%2C in the road. I think we should contact someone to get her some mental help.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,296,0,filler-false-school_bookstore-Youare,NULL,response,"going to call this number%2C it's the number to ""Adult Protective Services"". While you are at the bookstore you can buy her a book explaining Street Safety.",0,0,0,0,0,0,1,1,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,44,0,item-none-amuse_bank,6,response,lost.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,49,0,item-speaker-beach_house,7,response,angry at us for calling Adult Protective Services and I just got off the phone with her. Lucy%2C I'm scared%2C she sounded threatening!,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,297,0,filler-false-beach_house-Youare,NULL,response,going to want to call 911 if I don't call you back in 1 hour. That means Thelma got me,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,54,0,item-listener-market_bookstore,8,response,on her way to you now. I hid at the market while she was hunting me down at my house. Please leave the bookstore now%2C she knows you're a nerd and love books.,0,0,1,0,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,55,0,item-both-farm_hotel,9,response,never going to find us here%2C at this hotel in rural Wisconsin.,0,0,0,0,0,0,1,2,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,298,0,filler-true-amuse_house-Thelmais,NULL,response,armed and loaded with a brand new HUNTING DOG.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,60,0,item-none-movie_subway,10,response,onto us again%2C we gotta get on the bus and go somewhere else now.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,65,0,item-speaker-pet_pizza,11,response,on her way to the Pizza Store%2C I'm about to meet you at the pet store,0,0,1,0,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,299,0,filler-false-cafe_farm-Weare,NULL,response,finally safe at this coffee shop. Thelma still thinks we are in rural Wisconsin,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,70,0,item-listener-subway_theater,12,response,on her way to the Theater. Act like you aren't Lucy,0,0,1,0,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,71,0,item-both-zoo_coffee,13,response,smart. She found our hideout at the Coffee Shop,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,76,0,item-none-bank_beach,14,response,lost again%2C she will never find us at the bank! While we are here%2C let's set up a new bank account under an alias.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,300,0,filler-true-museum_zoo-Thelma,NULL,response,is in disguise. It's getting harder to hide from her when she is unrecognizable.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,81,0,item-speaker-church_clothing,15,response,back to her normal look. Lucy%2C pray for us. I'm getting fatigued from hiding so much. I may just give up,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,86,0,item-listener-hotel_pizza,16,response,hungry.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,301,0,filler-false-move_zoo-Abus,NULL,response,is in the road%2C just like a bus should be%2C unlike THELMA,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,87,0,item-close,17,response,only half a cat OMG,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,92,0,item-left,18,response,books.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,302,0,filler-false-park_cafe-Youare,NULL,response,as crazy as Thelma! How are you playing soccer with an owl anyway?,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,97,0,item-close,19,response,clashing with your room%2C Lucy.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,SpatialProduction,102,0,item-close,20,response,ugly.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,303,0,filler-true-house_school-Thelmais,NULL,response,bringing cookies to our class today. She said she is no longer mad at us for calling Adult Protective Services,0,0,0,1,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,103,0,item-both-museum_church,21,response,on the road again. Lord%2C bless Thelma.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,108,0,item-none-school_bookstore,22,response,taking interest in books now%2C so not only roads,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,304,0,filler-false-subway_church-Afiretruck,NULL,response,is sitting where Thelma usually stands. Suspicious. Do you think she may be a Transformer?,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,113,0,item-speaker-museum_zoo,23,response,confirmed%2C a Transformer. No wonder she loves being on roads. I understand her better now,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,118,0,item-listener-bookstore_church,24,response,converting to Penticostalism%2C like you Lucy.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,119,0,item-both-clothing_pet,25,response,coming to meet us at the petstore. We talk about Thelma too much. It's starting to get annoying.,1,0,0,0,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,305,0,filler-false-church_movie-We,NULL,response,are going to watch a movie soon. Where is Thelma?,0,1,0,0,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,124,0,item-none-bank_hotel,26,response,on her way to a hotel.,0,0,1,0,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,129,0,item-speaker-house_market,27,response,meeting me at the market,0,0,1,0,0,0,1,0,base,right
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,306,0,filler-true-hotel_house-Thelmais,NULL,response,a vehicle now. We must accept her.,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,134,0,item-listener-theater_zoo,28,response,back to being human. Have fun at the Zoo%2C Lucy!,0,0,0,0,0,0,1,2,base,none
1553786642,adcad3d5f1d76fa1ca015219d574a090,ComicProduction,135,0,item-both-market_theater,29,response,meeting us at the Theater again.,0,0,1,0,0,0,1,0,base,right
